Count,Bus ID,Bus Description,Nominal Voltage (kV),feeder,post_id
1463,S0108-0020-004c,Secondary Line,0.24,F1,23
1464,S0108-004b-002a,Secondary Line,0.24,F1,24
1465,S0108-004b-002A,Secondary Line,0.24,F1,25
1466,S0108-004b-0003,Secondary Line,0.24,F1,26
1467,S0108-004b-0001,Secondary Line,0.24,F1,27
1468,S0108-004b-002b,Secondary Line,0.24,F1,28
1469,S0108-004b-002B,Secondary Line,0.24,F1,29
1470,S0108-004b-002c,Secondary Line,0.24,F1,30
1471,S0108-004b-002C,Secondary Line,0.24,F1,31
1472,S0108-004b-002D,Secondary Line,0.24,F1,32
1473,S0108-004b-002d,Secondary Line,0.24,F1,33
1474,S0108-012b-002A,Secondary Line,0.24,F1,34
1475,S0108-012b-0001,Secondary Line,0.24,F1,35
1476,S0108-012b-003a,Secondary Line,0.24,F1,36
1477,S0108-012b-003A,Secondary Line,0.24,F1,37
1478,S0108-012b-0002,Secondary Line,0.24,F1,38
1479,S0108-012b-003b,Secondary Line,0.24,F1,39
1480,S0108-012b-003B,Secondary Line,0.24,F1,40
1481,S0108-012b-03b1,Secondary Line,0.24,F1,41
1482,S0108-012b-003c,Secondary Line,0.24,F1,42
1483,S0108-012b-003C,Secondary Line,0.24,F1,43
1484,S0108-012b-003D,Secondary Line,0.24,F1,44
1485,S0108-012b-003d,Secondary Line,0.24,F1,45
1486,S0108-012b-003e,Secondary Line,0.24,F1,46
1487,S0108-012b-03e1,Secondary Line,0.24,F1,47
1488,S0108-012b-003f,Secondary Line,0.24,F1,48
1489,S0108-012f-0001,Secondary Line,0.24,F1,49
1490,S0108-012f-003A,Secondary Line,0.24,F1,50
1491,S0108-012f-0004,Secondary Line,0.24,F1,51
1492,S0108-012f-0002,Secondary Line,0.24,F1,52
1493,S0108-012f-0005,Secondary Line,0.24,F1,53
1494,S0108-012f-0006,Secondary Line,0.24,F1,54
1495,S0108-012f-0007,Secondary Line,0.24,F1,55
1496,S0108-012f-0008,Secondary Line,0.24,F1,56
1497,S0108-012f-0009,Secondary Line,0.24,F1,57
1498,S0108-012f-0010,Secondary Line,0.24,F1,58
1499,S0108-012f-003B,Secondary Line,0.24,F1,59
1500,S0108-012f-003C,Secondary Line,0.24,F1,60
1501,S0108-020C-0001,Secondary Line,0.24,F1,61
1502,S0108-020C-0002,Secondary Line,0.24,F1,62
1503,S0108-020C-0005,Secondary Line,0.24,F1,63
1504,S0108-020C-0003,Secondary Line,0.24,F1,64
1505,S0108-020C-0006,Secondary Line,0.24,F1,65
1506,S0108-020C-0007,Secondary Line,0.24,F1,66
1507,S0108-020O-0001,Secondary Line,0.24,F1,67
1508,S0108-020O-0002,Secondary Line,0.24,F1,68
1509,S0108-020O-0003,Secondary Line,0.24,F1,69
1510,S0108-020O-0004,Secondary Line,0.24,F1,70
1511,S0108-020O-0005,Secondary Line,0.24,F1,71
1512,S0108-020O-0006,Secondary Line,0.24,F1,72
1513,S0108-020O-0007,Secondary Line,0.24,F1,73
1514,S0108-020O-0008,Secondary Line,0.24,F1,74
1515,S0108-020O-0009,Secondary Line,0.24,F1,75
1516,S0108-020O-0010,Secondary Line,0.24,F1,76
1517,S0108-020O-0013,Secondary Line,0.24,F1,77
1518,S0108-020O-0011,Secondary Line,0.24,F1,78
1519,S0108-020O-013a,Secondary Line,0.24,F1,79
1520,S0108-020O-0014,Secondary Line,0.24,F1,80
1521,S0108-020O-0015,Secondary Line,0.24,F1,81
1522,S0108-020O-0016,Secondary Line,0.24,F1,82
1523,S0108-020O-0017,Secondary Line,0.24,F1,83
1524,S0108-020O-0018,Secondary Line,0.24,F1,84
1525,S0108-020O-0019,Secondary Line,0.24,F1,85
1526,S0108-020O-0020,Secondary Line,0.24,F1,86
1527,S000110-0000003,Secondary Line,0.24,F1,87
1528,S000110-0000001,Secondary Line,0.24,F1,88
1529,S000110-000003A,Secondary Line,0.24,F1,89
1530,S000110-0000004,Secondary Line,0.24,F1,90
1531,S000110-0000002,Secondary Line,0.24,F1,91
1532,S000110-0000005,Secondary Line,0.24,F1,92
1533,S000110-0000006,Secondary Line,0.24,F1,93
1534,S000110-000003B,Secondary Line,0.24,F1,94
1535,S000110-00003BA,Secondary Line,0.24,F1,95
1536,S000110-00003Ba,Secondary Line,0.24,F1,96
1537,S000110-00003Bb,Secondary Line,0.24,F1,97
1538,S000111-0000001,Secondary Line,0.24,F1,98
1539,S000115-0000003,Secondary Line,0.24,F1,99
1540,S000115-0000001,Secondary Line,0.24,F1,100
1541,S000115-000003a,Secondary Line,0.24,F1,101
1542,S000115-000003A,Secondary Line,0.24,F1,102
1543,S000115-0000004,Secondary Line,0.24,F1,103
1544,S000115-0000002,Secondary Line,0.24,F1,104
1545,S000115-0000005,Secondary Line,0.24,F1,105
1546,S000115-000003b,Secondary Line,0.24,F1,106
1547,S000115-00003ba,Secondary Line,0.24,F1,107
1548,S000115-00003bA,Secondary Line,0.24,F1,108
1549,S000115-000003c,Secondary Line,0.24,F1,109
1550,S000115-00003cA,Secondary Line,0.24,F1,110
1551,S000115-000003d,Secondary Line,0.24,F1,111
1552,S000115-000003e,Secondary Line,0.24,F1,112
1553,S000119-0000003,Secondary Line,0.24,F1,113
1554,S000119-0000004,Secondary Line,0.24,F1,114
1555,S000119-0000005,Secondary Line,0.24,F1,115
1556,S000119-0000002,Secondary Line,0.24,F1,116
1557,S000119-0000001,Secondary Line,0.24,F1,117
1558,S000119-000003A,Secondary Line,0.24,F1,118
1559,S000119-000003B,Secondary Line,0.24,F1,119
1560,S000119-000004A,Secondary Line,0.24,F1,120
1561,S000119-000004B,Secondary Line,0.24,F1,121
1562,S000119-000004C,Secondary Line,0.24,F1,122
1563,S000119-000004D,Secondary Line,0.24,F1,123
1564,S000119-000004a,Secondary Line,0.24,F1,124
1565,S000119-000004b,Secondary Line,0.24,F1,125
1566,S000121-0000001,Secondary Line,0.24,F1,126
1567,S000121-000001A,Secondary Line,0.24,F1,127
1568,S000121-000001B,Secondary Line,0.24,F1,128
1569,S000121-000001C,Secondary Line,0.24,F1,129
1570,S000121-000001a,Secondary Line,0.24,F1,130
1571,S000121-000001b,Secondary Line,0.24,F1,131
1572,S000121-000001c,Secondary Line,0.24,F1,132
1573,S0122-003b-0002,Secondary Line,0.24,F1,133
1574,S0122-0004-0004,Secondary Line,0.24,F1,134
1575,S000122-0000001,Secondary Line,0.24,F1,135
1576,S0122-0004-0001,Secondary Line,0.24,F1,136
1577,S0122-0004-003A,Secondary Line,0.24,F1,137
1578,S0122-0004-0002,Secondary Line,0.24,F1,138
1579,S0122-0004-002A,Secondary Line,0.24,F1,139
1580,S0122-0004-02A1,Secondary Line,0.24,F1,140
1581,S0122-0004-002B,Secondary Line,0.24,F1,141
1582,S0122-0004-004A,Secondary Line,0.24,F1,142
1583,S0122-0004-0005,Secondary Line,0.24,F1,143
1584,S0122-0004-005A,Secondary Line,0.24,F1,144
1585,S0122-0004-005B,Secondary Line,0.24,F1,145
1586,S0122-0004-005a,Secondary Line,0.24,F1,146
1587,S0122-0004-0003,Secondary Line,0.24,F1,147
1588,S0122-0004-0006,Secondary Line,0.24,F1,148
1589,S0122-0004-0007,Secondary Line,0.24,F1,149
1590,S0122-0004-0008,Secondary Line,0.24,F1,150
1591,S0122-0004-004B,Secondary Line,0.24,F1,151
1592,S0122-003b-002a,Secondary Line,0.24,F1,152
1593,S0122-003b-002b,Secondary Line,0.24,F1,153
1594,S0122-003b-0003,Secondary Line,0.24,F1,154
1595,S0122-003b-0001,Secondary Line,0.24,F1,155
1596,S0122-003b-0004,Secondary Line,0.24,F1,156
1597,S0122-003b-004a,Secondary Line,0.24,F1,157
1598,S0122-003b-0005,Secondary Line,0.24,F1,158
1599,S0122-003b-0006,Secondary Line,0.24,F1,159
1600,S000125-0000003,Secondary Line,0.24,F1,160
1601,S000125-000001A,Secondary Line,0.24,F1,161
1602,S000125-0000001,Secondary Line,0.24,F1,162
1603,S000125-000003A,Secondary Line,0.24,F1,163
1604,S000125-0000004,Secondary Line,0.24,F1,164
1605,S000125-0000002,Secondary Line,0.24,F1,165
1606,S000125-0000005,Secondary Line,0.24,F1,166
1607,S000125-0000006,Secondary Line,0.24,F1,167
1608,S000125-0000007,Secondary Line,0.24,F1,168
1609,S000125-000003B,Secondary Line,0.24,F1,169
1610,S000125-000003C,Secondary Line,0.24,F1,170
1611,S0126-0002-0003,Secondary Line,0.24,F1,171
1612,S0126-0006-0003,Secondary Line,0.24,F1,172
1613,S0126-0010-0002,Secondary Line,0.24,F1,173
1614,S0126-0012-0001,Secondary Line,0.24,F1,174
1615,S0126-008A-0001,Secondary Line,0.24,F1,175
1616,S0126-008B-0003,Secondary Line,0.24,F1,176
1617,S0126-08B1-0001,Secondary Line,0.24,F1,177
1618,S0126-0002-0001,Secondary Line,0.24,F1,178
1619,S0126-0002-003a,Secondary Line,0.24,F1,179
1620,S0126-0002-0004,Secondary Line,0.24,F1,180
1621,S0126-0002-0002,Secondary Line,0.24,F1,181
1622,S0126-0006-001a,Secondary Line,0.24,F1,182
1623,S0126-0006-001A,Secondary Line,0.24,F1,183
1624,S0126-0006-0001,Secondary Line,0.24,F1,184
1625,S0126-0006-003a,Secondary Line,0.24,F1,185
1626,S0126-0006-003A,Secondary Line,0.24,F1,186
1627,S0126-0006-0004,Secondary Line,0.24,F1,187
1628,S0126-0006-0002,Secondary Line,0.24,F1,188
1629,S0126-0006-0005,Secondary Line,0.24,F1,189
1630,S0126-0006-001B,Secondary Line,0.24,F1,190
1631,S0126-0006-003B,Secondary Line,0.24,F1,191
1632,S0126-0006-003b,Secondary Line,0.24,F1,192
1633,S0126-0006-003C,Secondary Line,0.24,F1,193
1634,S0126-0010-0001,Secondary Line,0.24,F1,194
1635,S0126-0010-002a,Secondary Line,0.24,F1,195
1636,S0126-0010-002A,Secondary Line,0.24,F1,196
1637,S0126-0010-0004,Secondary Line,0.24,F1,197
1638,S0126-0010-0003,Secondary Line,0.24,F1,198
1639,S0126-0010-002B,Secondary Line,0.24,F1,199
1640,S0126-0010-002b,Secondary Line,0.24,F1,200
1641,S0126-0012-001a,Secondary Line,0.24,F1,201
1642,S0126-0012-001A,Secondary Line,0.24,F1,202
1643,S0126-008B-0001,Secondary Line,0.24,F1,203
1644,S0126-008B-0004,Secondary Line,0.24,F1,204
1645,S0126-008B-0002,Secondary Line,0.24,F1,205
1646,S0126-008B-001a,Secondary Line,0.24,F1,206
1647,S0126-008B-001b,Secondary Line,0.24,F1,207
1648,S0126-008B-001c,Secondary Line,0.24,F1,208
1649,S0128-0004-0004,Secondary Line,0.24,F1,209
1650,S0128-004A-0001,Secondary Line,0.24,F1,210
1651,S0128-0004-0001,Secondary Line,0.24,F1,211
1652,S0128-0004-0002,Secondary Line,0.24,F1,212
1653,S0128-0004-004a,Secondary Line,0.24,F1,213
1654,S0128-0004-004A,Secondary Line,0.24,F1,214
1655,S0128-0004-0005,Secondary Line,0.24,F1,215
1656,S0128-0004-005a,Secondary Line,0.24,F1,216
1657,S0128-0004-0003,Secondary Line,0.24,F1,217
1658,S0128-0004-0006,Secondary Line,0.24,F1,218
1659,S0128-0004-0007,Secondary Line,0.24,F1,219
1660,S0128-0004-0008,Secondary Line,0.24,F1,220
1661,S000129-0000003,Secondary Line,0.24,F1,221
1662,S000129-0000001,Secondary Line,0.24,F1,222
1663,S000129-000003A,Secondary Line,0.24,F1,223
1664,S000129-0000004,Secondary Line,0.24,F1,224
1665,S000129-0000002,Secondary Line,0.24,F1,225
1666,S000129-000004a,Secondary Line,0.24,F1,226
1667,S000129-0000005,Secondary Line,0.24,F1,227
1668,S000129-000005A,Secondary Line,0.24,F1,228
1669,S000129-0000006,Secondary Line,0.24,F1,229
1670,S000129-000006A,Secondary Line,0.24,F1,230
1671,S000129-0000007,Secondary Line,0.24,F1,231
1672,S000129-0000008,Secondary Line,0.24,F1,232
1673,S000129-000003B,Secondary Line,0.24,F1,233
1674,S000129-000003C,Secondary Line,0.24,F1,234
1675,S000129-000003D,Secondary Line,0.24,F1,235
1676,S000129-000004b,Secondary Line,0.24,F1,236
1677,S000129-000005B,Secondary Line,0.24,F1,237
1678,S000129-000005C,Secondary Line,0.24,F1,238
1679,S0130-0016-0015,Secondary Line,0.24,F1,239
1680,S0130-0020-0001,Secondary Line,0.24,F1,240
1681,S0130-0025-0001,Secondary Line,0.24,F1,1
1682,S0130-0031-0011,Secondary Line,0.24,F1,2
1683,S0130-0049-0012,Secondary Line,0.24,F1,3
1684,S0130-0062-0001,Secondary Line,0.24,F1,4
1685,S0130-0063-0011,Secondary Line,0.24,F1,5
1686,S0130-0070-0008,Secondary Line,0.24,F1,6
1687,S0130-0088-0004,Secondary Line,0.24,F1,7
1688,S0130-0098-0008,Secondary Line,0.24,F1,8
1689,S0130-0117-0009,Secondary Line,0.24,F1,9
1690,S130-31-04-0004,Secondary Line,0.24,F1,10
1691,S130-31-09-0001,Secondary Line,0.24,F1,11
1692,S130-53-08-0004,Secondary Line,0.24,F1,12
1693,S130-53-20F-006,Secondary Line,0.24,F1,13
1694,S130-53-24-0004,Secondary Line,0.24,F1,14
1695,S130-53-38-0009,Secondary Line,0.24,F1,15
1696,S130-53-44-0001,Secondary Line,0.24,F1,16
1697,S130-56-04-0003,Secondary Line,0.24,F1,17
1698,S130-56-12-0007,Secondary Line,0.24,F1,18
1699,S130-88-18-0014,Secondary Line,0.24,F1,19
1700,S0130-0016-0001,Secondary Line,0.24,F1,20
1701,S0130-0016-0002,Secondary Line,0.24,F1,21
1702,S0130-0016-0003,Secondary Line,0.24,F1,22
1703,S0130-0016-0004,Secondary Line,0.24,F1,23
1704,S0130-0016-0005,Secondary Line,0.24,F1,24
1705,S0130-0016-0006,Secondary Line,0.24,F1,25
1706,S0130-0016-0007,Secondary Line,0.24,F1,26
1707,S0130-0016-0008,Secondary Line,0.24,F1,27
1708,S0130-0016-0009,Secondary Line,0.24,F1,28
1709,S0130-0016-0010,Secondary Line,0.24,F1,29
1710,S0130-0016-012a,Secondary Line,0.24,F1,30
1711,S0130-0016-0011,Secondary Line,0.24,F1,31
1712,S0130-0016-0012,Secondary Line,0.24,F1,32
1713,S0130-0016-0013,Secondary Line,0.24,F1,33
1714,S0130-0016-0016,Secondary Line,0.24,F1,34
1715,S0130-0016-0014,Secondary Line,0.24,F1,35
1716,S0130-0016-0017,Secondary Line,0.24,F1,36
1717,S0130-0016-017a,Secondary Line,0.24,F1,37
1718,S0130-0016-0018,Secondary Line,0.24,F1,38
1719,S0130-0016-0019,Secondary Line,0.24,F1,39
1720,S0130-0031-0001,Secondary Line,0.24,F1,40
1721,S0130-0031-0002,Secondary Line,0.24,F1,41
1722,S0130-0031-0003,Secondary Line,0.24,F1,42
1723,S0130-0031-0004,Secondary Line,0.24,F1,43
1724,S0130-0031-006A,Secondary Line,0.24,F1,44
1725,S0130-0031-0005,Secondary Line,0.24,F1,45
1726,S0130-0031-0006,Secondary Line,0.24,F1,46
1727,S0130-0031-0007,Secondary Line,0.24,F1,47
1728,S0130-0031-0008,Secondary Line,0.24,F1,48
1729,S0130-0031-0009,Secondary Line,0.24,F1,49
1730,S0130-0031-0012,Secondary Line,0.24,F1,50
1731,S0130-0031-0010,Secondary Line,0.24,F1,51
1732,S0130-0031-0013,Secondary Line,0.24,F1,52
1733,S0130-0031-013A,Secondary Line,0.24,F1,53
1734,S0130-0031-0014,Secondary Line,0.24,F1,54
1735,S0130-0031-0015,Secondary Line,0.24,F1,55
1736,S0130-0031-013B,Secondary Line,0.24,F1,56
1737,S0130-0031-013C,Secondary Line,0.24,F1,57
1738,S0130-0031-013D,Secondary Line,0.24,F1,58
1739,S0130-0031-013E,Secondary Line,0.24,F1,59
1740,S0130-0049-002a,Secondary Line,0.24,F1,60
1741,S0130-0049-0001,Secondary Line,0.24,F1,61
1742,S0130-0049-0002,Secondary Line,0.24,F1,62
1743,S0130-0049-004A,Secondary Line,0.24,F1,63
1744,S0130-0049-0003,Secondary Line,0.24,F1,64
1745,S0130-0049-0004,Secondary Line,0.24,F1,65
1746,S0130-0049-0005,Secondary Line,0.24,F1,66
1747,S0130-0049-0006,Secondary Line,0.24,F1,67
1748,S0130-0049-0007,Secondary Line,0.24,F1,68
1749,S0130-0049-0008,Secondary Line,0.24,F1,69
1750,S0130-0049-0009,Secondary Line,0.24,F1,70
1751,S0130-0049-0010,Secondary Line,0.24,F1,71
1752,S0130-0049-0013,Secondary Line,0.24,F1,72
1753,S0130-0049-0011,Secondary Line,0.24,F1,73
1754,S0130-0049-0014,Secondary Line,0.24,F1,74
1755,S0130-0049-0015,Secondary Line,0.24,F1,75
1756,S0130-0049-0016,Secondary Line,0.24,F1,76
1757,S0130-0049-002b,Secondary Line,0.24,F1,77
1758,S0130-0049-004B,Secondary Line,0.24,F1,78
1759,S0130-0049-004C,Secondary Line,0.24,F1,79
1760,S0130-0049-004D,Secondary Line,0.24,F1,80
1761,S0130-0063-0001,Secondary Line,0.24,F1,81
1762,S0130-0063-0002,Secondary Line,0.24,F1,82
1763,S0130-0063-0003,Secondary Line,0.24,F1,83
1764,S0130-0063-0004,Secondary Line,0.24,F1,84
1765,S0130-0063-0005,Secondary Line,0.24,F1,85
1766,S0130-0063-0006,Secondary Line,0.24,F1,86
1767,S0130-0063-0007,Secondary Line,0.24,F1,87
1768,S0130-0063-0008,Secondary Line,0.24,F1,88
1769,S0130-0063-0009,Secondary Line,0.24,F1,89
1770,S0130-0063-0012,Secondary Line,0.24,F1,90
1771,S0130-0063-0010,Secondary Line,0.24,F1,91
1772,S0130-0063-0013,Secondary Line,0.24,F1,92
1773,S0130-0063-0014,Secondary Line,0.24,F1,93
1774,S0130-0063-0015,Secondary Line,0.24,F1,94
1775,S0130-0070-0001,Secondary Line,0.24,F1,95
1776,S0130-0070-0002,Secondary Line,0.24,F1,96
1777,S0130-0070-0003,Secondary Line,0.24,F1,97
1778,S0130-0070-0004,Secondary Line,0.24,F1,98
1779,S0130-0070-0005,Secondary Line,0.24,F1,99
1780,S0130-0070-0006,Secondary Line,0.24,F1,100
1781,S0130-0070-0009,Secondary Line,0.24,F1,101
1782,S0130-0070-0007,Secondary Line,0.24,F1,102
1783,S0130-0070-0010,Secondary Line,0.24,F1,103
1784,S0130-0070-0011,Secondary Line,0.24,F1,104
1785,S0130-0070-0012,Secondary Line,0.24,F1,105
1786,S0130-0070-0013,Secondary Line,0.24,F1,106
1787,S0130-0070-013a,Secondary Line,0.24,F1,107
1788,S0130-0070-0014,Secondary Line,0.24,F1,108
1789,S0130-0070-0015,Secondary Line,0.24,F1,109
1790,S0130-0070-0016,Secondary Line,0.24,F1,110
1791,S0130-0070-0017,Secondary Line,0.24,F1,111
1792,S0130-0070-013b,Secondary Line,0.24,F1,112
1793,S0130-0088-002A,Secondary Line,0.24,F1,113
1794,S0130-0088-0001,Secondary Line,0.24,F1,114
1795,S0130-0088-0002,Secondary Line,0.24,F1,115
1796,S0130-0088-004a,Secondary Line,0.24,F1,116
1797,S0130-0088-004A,Secondary Line,0.24,F1,117
1798,S0130-0088-0005,Secondary Line,0.24,F1,118
1799,S0130-0088-0003,Secondary Line,0.24,F1,119
1800,S0130-0088-0006,Secondary Line,0.24,F1,120
1801,S0130-0088-0007,Secondary Line,0.24,F1,121
1802,S0130-0088-002B,Secondary Line,0.24,F1,122
1803,S0130-0088-002C,Secondary Line,0.24,F1,123
1804,S0130-0088-002D,Secondary Line,0.24,F1,124
1805,S0130-0088-002E,Secondary Line,0.24,F1,125
1806,S0130-0088-004b,Secondary Line,0.24,F1,126
1807,S0130-0088-004B,Secondary Line,0.24,F1,127
1808,S0130-0088-004c,Secondary Line,0.24,F1,128
1809,S0130-0088-004C,Secondary Line,0.24,F1,129
1810,S0130-0088-004d,Secondary Line,0.24,F1,130
1811,S0130-0088-004D,Secondary Line,0.24,F1,131
1812,S0130-0088-004e,Secondary Line,0.24,F1,132
1813,S0130-0088-004f,Secondary Line,0.24,F1,133
1814,S0130-0088-004g,Secondary Line,0.24,F1,134
1815,S0130-0088-004h,Secondary Line,0.24,F1,135
1816,S0130-0088-004i,Secondary Line,0.24,F1,136
1817,S0130-0088-004j,Secondary Line,0.24,F1,137
1818,S0130-0088-004k,Secondary Line,0.24,F1,138
1819,S0130-0088-004l,Secondary Line,0.24,F1,139
1820,S0130-0088-004m,Secondary Line,0.24,F1,140
1821,S0130-0088-004n,Secondary Line,0.24,F1,141
1822,S0130-0088-004o,Secondary Line,0.24,F1,142
1823,S0130-0088-004p,Secondary Line,0.24,F1,143
1824,S0130-0088-004q,Secondary Line,0.24,F1,144
1825,S0130-0098-0001,Secondary Line,0.24,F1,145
1826,S0130-0098-0002,Secondary Line,0.24,F1,146
1827,S0130-0098-0003,Secondary Line,0.24,F1,147
1828,S0130-0098-0004,Secondary Line,0.24,F1,148
1829,S0130-0098-0005,Secondary Line,0.24,F1,149
1830,S0130-0098-0006,Secondary Line,0.24,F1,150
1831,S0130-0098-0009,Secondary Line,0.24,F1,151
1832,S0130-0098-0007,Secondary Line,0.24,F1,152
1833,S0130-0098-0010,Secondary Line,0.24,F1,153
1834,S0130-0098-010A,Secondary Line,0.24,F1,154
1835,S0130-0098-0011,Secondary Line,0.24,F1,155
1836,S0130-0098-0012,Secondary Line,0.24,F1,156
1837,S0130-0098-0013,Secondary Line,0.24,F1,157
1838,S0130-0098-0014,Secondary Line,0.24,F1,158
1839,S0130-0098-0015,Secondary Line,0.24,F1,159
1840,S0130-0098-015a,Secondary Line,0.24,F1,160
1841,S0130-0098-0016,Secondary Line,0.24,F1,161
1842,S0130-0098-016a,Secondary Line,0.24,F1,162
1843,S0130-0098-0017,Secondary Line,0.24,F1,163
1844,S0130-0098-0018,Secondary Line,0.24,F1,164
1845,S0130-0098-0019,Secondary Line,0.24,F1,165
1846,S0130-0098-010B,Secondary Line,0.24,F1,166
1847,S0130-0098-010C,Secondary Line,0.24,F1,167
1848,S0130-0098-015b,Secondary Line,0.24,F1,168
1849,S0130-0117-0001,Secondary Line,0.24,F1,169
1850,S0130-0117-0002,Secondary Line,0.24,F1,170
1851,S0130-0117-0003,Secondary Line,0.24,F1,171
1852,S0130-0117-0004,Secondary Line,0.24,F1,172
1853,S0130-0117-0005,Secondary Line,0.24,F1,173
1854,S0130-0117-0006,Secondary Line,0.24,F1,174
1855,S0130-0117-0007,Secondary Line,0.24,F1,175
1856,S0130-0117-0010,Secondary Line,0.24,F1,176
1857,S0130-0117-0008,Secondary Line,0.24,F1,177
1858,S0130-0117-0011,Secondary Line,0.24,F1,178
1859,S0130-0117-011A,Secondary Line,0.24,F1,179
1860,S0130-0117-0012,Secondary Line,0.24,F1,180
1861,S0130-0117-0013,Secondary Line,0.24,F1,181
1862,S0130-0117-0014,Secondary Line,0.24,F1,182
1863,S0130-0117-0015,Secondary Line,0.24,F1,183
1864,S0130-0117-0016,Secondary Line,0.24,F1,184
1865,S0130-0117-016A,Secondary Line,0.24,F1,185
1866,S0130-0117-0017,Secondary Line,0.24,F1,186
1867,S0130-0117-011B,Secondary Line,0.24,F1,187
1868,S0130-0117-011C,Secondary Line,0.24,F1,188
1869,S0130-0117-011D,Secondary Line,0.24,F1,189
1870,S0130-0117-011E,Secondary Line,0.24,F1,190
1871,S0130-0117-011F,Secondary Line,0.24,F1,191
1872,S0130-0117-011G,Secondary Line,0.24,F1,192
1873,S0130-0117-016B,Secondary Line,0.24,F1,193
1874,S130-31-04-0001,Secondary Line,0.24,F1,194
1875,S130-31-04-0002,Secondary Line,0.24,F1,195
1876,S130-31-04-004a,Secondary Line,0.24,F1,196
1877,S130-31-04-0005,Secondary Line,0.24,F1,197
1878,S130-31-04-0003,Secondary Line,0.24,F1,198
1879,S130-31-04-0006,Secondary Line,0.24,F1,199
1880,S130-31-04-004b,Secondary Line,0.24,F1,200
1881,S130-31-09-001a,Secondary Line,0.24,F1,201
1882,S130-31-09-001A,Secondary Line,0.24,F1,202
1883,S130-31-09-0002,Secondary Line,0.24,F1,203
1884,S130-31-09-0003,Secondary Line,0.24,F1,204
1885,S130-31-09-001b,Secondary Line,0.24,F1,205
1886,S130-31-09-001B,Secondary Line,0.24,F1,206
1887,S130-31-09-01b1,Secondary Line,0.24,F1,207
1888,S130-31-09-001c,Secondary Line,0.24,F1,208
1889,S130-31-09-001d,Secondary Line,0.24,F1,209
1890,S130-31-09-01b2,Secondary Line,0.24,F1,210
1891,S130-53-08-0001,Secondary Line,0.24,F1,211
1892,S130-53-08-0002,Secondary Line,0.24,F1,212
1893,S130-53-08-004a,Secondary Line,0.24,F1,213
1894,S130-53-08-004A,Secondary Line,0.24,F1,214
1895,S130-53-08-0005,Secondary Line,0.24,F1,215
1896,S130-53-08-0003,Secondary Line,0.24,F1,216
1897,S130-53-08-0006,Secondary Line,0.24,F1,217
1898,S130-53-08-0007,Secondary Line,0.24,F1,218
1899,S130-53-08-0008,Secondary Line,0.24,F1,219
1900,S130-53-08-0009,Secondary Line,0.24,F1,220
1901,S130-53-08-0010,Secondary Line,0.24,F1,221
1902,S130-53-08-0011,Secondary Line,0.24,F1,222
1903,S130-53-08-0012,Secondary Line,0.24,F1,223
1904,S130-53-08-0013,Secondary Line,0.24,F1,224
1905,S130-53-08-0014,Secondary Line,0.24,F1,225
1906,S130-53-08-0015,Secondary Line,0.24,F1,226
1907,S130-53-08-0016,Secondary Line,0.24,F1,227
1908,S130-53-08-0017,Secondary Line,0.24,F1,228
1909,S130-53-08-0018,Secondary Line,0.24,F1,229
1910,S130-53-08-0019,Secondary Line,0.24,F1,230
1911,S130-53-08-0020,Secondary Line,0.24,F1,231
1912,S130-53-08-0021,Secondary Line,0.24,F1,232
1913,S130-53-08-004b,Secondary Line,0.24,F1,233
1914,S130-53-08-004B,Secondary Line,0.24,F1,234
1915,S130-53-08-004c,Secondary Line,0.24,F1,235
1916,S130-53-08-004C,Secondary Line,0.24,F1,236
1917,S130-53-08-004d,Secondary Line,0.24,F1,237
1918,S130-53-08-004D,Secondary Line,0.24,F1,238
1919,S130-53-08-004e,Secondary Line,0.24,F1,239
1920,S130-53-08-004E,Secondary Line,0.24,F1,240
1921,S130-53-08-004f,Secondary Line,0.24,F1,1
1922,S130-53-08-004F,Secondary Line,0.24,F1,2
1923,S130-53-20F-001,Secondary Line,0.24,F1,3
1924,S130-53-20F-002,Secondary Line,0.24,F1,4
1925,S130-53-20F-04a,Secondary Line,0.24,F1,5
1926,S130-53-20F-003,Secondary Line,0.24,F1,6
1927,S130-53-20F-004,Secondary Line,0.24,F1,7
1928,S130-53-20F-007,Secondary Line,0.24,F1,8
1929,S130-53-20F-005,Secondary Line,0.24,F1,9
1930,S130-53-20F-008,Secondary Line,0.24,F1,10
1931,S130-53-20F-009,Secondary Line,0.24,F1,11
1932,S130-53-20F-04b,Secondary Line,0.24,F1,12
1933,S130-53-24-0001,Secondary Line,0.24,F1,13
1934,S130-53-24-0002,Secondary Line,0.24,F1,14
1935,S130-53-24-0005,Secondary Line,0.24,F1,15
1936,S130-53-24-0003,Secondary Line,0.24,F1,16
1937,S130-53-24-005a,Secondary Line,0.24,F1,17
1938,S130-53-24-0006,Secondary Line,0.24,F1,18
1939,S130-53-24-0007,Secondary Line,0.24,F1,19
1940,S130-53-24-007a,Secondary Line,0.24,F1,20
1941,S130-53-24-0008,Secondary Line,0.24,F1,21
1942,S130-53-24-0009,Secondary Line,0.24,F1,22
1943,S130-53-24-005b,Secondary Line,0.24,F1,23
1944,S130-53-24-007b,Secondary Line,0.24,F1,24
1945,S130-53-24-07b1,Secondary Line,0.24,F1,25
1946,S130-53-24-007c,Secondary Line,0.24,F1,26
1947,S130-53-24-007d,Secondary Line,0.24,F1,27
1948,S130-53-38-0001,Secondary Line,0.24,F1,28
