Count,Customer ID,Billing Period Code,Energy Consumed (kWHr),Power Factor
9819,2020450428,202301,13,0.85
9820,2020290181,202301,56,0.85
9821,2020450285,202301,13,0.85
9822,2020290186,202301,20,0.85
9823,2020450410,202301,1,0.85
9824,2020161564,202301,0,0.85
9825,2020190685,202301,18,0.85
9826,2020370450,202301,73,0.85
9827,2020310180,202301,29,0.85
9828,2020210361,202301,44,0.85
9829,2020141901,202301,13,0.85
9830,2020450300,202301,60,0.85
9831,2020450275,202301,16,0.85
9832,2020450305,202301,83,0.85
9833,2020201151,202301,15,0.85
9834,2020151188,202301,36,0.85
9835,2020091598,202301,32,0.85
9836,2020200105,202301,67,0.85
9837,2020171552,202301,21,0.85
9838,2020161513,202301,67,0.85
9839,2020171551,202301,26,0.85
9840,2020550163,202301,13,0.85
9841,2020310565,202301,7,0.85
9842,2020201030,202301,40,0.85
9843,2020081387,202301,38,0.85
9844,2020161532,202301,8,0.85
9845,2020380302,202301,6,0.85
9846,2020310562,202301,12,0.85
9847,2020151216,202301,12,0.85
9848,2020200745,202301,9,0.85
9849,2020550199,202301,17,0.85
9850,2020450430,202301,9,0.85
9851,2020161531,202301,4,0.85
9852,2020200605,202301,44,0.85
9853,2020200320,202301,48,0.85
9854,2020380299,202301,24,0.85
9855,2020380295,202301,7,0.85
9856,2020450426,202301,5,0.85
9857,2020140422,202301,141,0.85
9858,2020380298,202301,2,0.85
9859,2020012347,202301,88,0.85
9860,2020191094,202301,1,0.85
9861,2020200270,202301,15,0.85
9862,2020062093,202301,0,0.85
9863,2020240735,202301,36,0.85
9864,2020201139,202301,43,0.85
9865,2020200670,202301,61,0.85
9866,2020380303,202301,11,0.85
9867,2020161539,202301,3,0.85
9868,2020310190,202301,10,0.85
9869,2020310435,202301,48,0.85
9870,2020550009,202301,29,0.85
9871,2020370360,202301,85,0.85
9872,2020550034,202301,30,0.85
9873,2020550063,202301,32,0.85
9874,2020171544,202301,38,0.85
9875,2020171538,202301,61,0.85
9876,2020171537,202301,27,0.85
9877,2020031990,202301,48,0.85
9878,2020550073,202301,0,0.85
9879,2020151184,202301,113,0.85
9880,2020310205,202301,28,0.85
9881,2020062092,202301,40,0.85
9882,2020030815,202301,5,0.85
9883,2020201080,202301,55,0.85
9884,2020161555,202301,0,0.85
9885,2020161536,202301,22,0.85
9886,2020040160,202301,69,0.85
9887,2020151206,202301,13,0.85
9888,2020151191,202301,14,0.85
9889,2020151214,202301,6,0.85
9890,5050012229,202301,56,0.85
9891,2020550209,202301,12,0.85
9892,2020550185,202301,19,0.85
9893,2020550208,202301,10,0.85
9894,2020310380,202301,29,0.85
9895,2020310465,202301,34,0.85
9896,2020030795,202301,31,0.85
9897,2020550220,202301,43,0.85
9898,2020550039,202301,0,0.85
9899,2020550246,202301,6,0.85
9900,2020370463,202301,0,0.85
9901,2020201157,202301,15,0.85
9902,2020210125,202301,95,0.85
9903,2020091582,202301,98,0.85
9904,2020091577,202301,12,0.85
9905,2020550167,202301,11,0.85
9906,2020550117,202301,28,0.85
9907,2020101090,202301,26,0.85
9908,5050012222,202301,0,0.85
9909,2020550250,202301,35,0.85
9910,2020200163,202301,130,0.85
9911,2020161546,202301,2,0.85
9912,2020470215,202301,33,0.85
9913,2020012307,202301,29,0.85
9914,2020180703,202301,34,0.85
9915,2020161554,202301,27,0.85
9916,3030340201,202301,0,0.85
9917,2020450100,202301,70,0.85
9918,2020200430,202301,5,0.85
9919,2020550173,202301,0,0.85
9920,2020550175,202301,5,0.85
9921,2020550018,202301,11,0.85
9922,2020210280,202301,35,0.85
9923,2020210346,202301,9,0.85
9924,2020201119,202301,30,0.85
9925,2020210175,202301,25,0.85
9926,2020210353,202301,4,0.85
9927,2020200016,202301,169,0.85
9928,2020201164,202301,8,0.85
9929,2020201126,202301,121,0.85
9930,2020201127,202301,12,0.85
9931,5050080155,202301,38,0.85
9932,2020550094,202301,80,0.85
9933,2020550148,202301,40,0.85
9934,2020091575,202301,38,0.85
9935,2020161568,202301,272,0.85
9936,2020450390,202301,43,0.85
9937,2020161511,202301,2,0.85
9938,2020161517,202301,60,0.85
9939,2020171573,202301,1,0.85
9940,2020032008,202301,59,0.85
9941,2020032007,202301,4,0.85
9942,2020550127,202301,18,0.85
9943,2020032005,202301,0,0.85
9944,2020081381,202301,21,0.85
9945,2020241673,202301,14,0.85
9946,2020191104,202301,3,0.85
9947,2020091600,202301,12,0.85
9948,2020390240,202301,10,0.85
9949,2020091606,202301,14,0.85
9950,2020840117,202301,410,0.85
9951,2020210150,202301,3,0.85
9952,2020210165,202301,13,0.85
9953,5050070100,202301,19,0.85
9954,5050070145,202301,51,0.85
9955,5050031444,202301,52,0.85
9956,2020550238,202301,26,0.85
9957,2020470115,202301,45,0.85
9958,2020200380,202301,1,0.85
9959,2020370370,202301,16,0.85
9960,2020200402,202301,45,0.85
9961,2020200446,202301,3,0.85
9962,2020280170,202301,189,0.85
9963,2020171560,202301,0,0.85
9964,5050012224,202301,147,0.85
9965,2020141935,202301,11,0.85
9966,2020200376,202301,12,0.85
9967,2020200385,202301,1,0.85
9968,5050040010,202301,0,0.85
9969,5050040015,202301,61,0.85
9970,5050041733,202301,24,0.85
9971,5050031427,202301,10,0.85
9972,5050070140,202301,35,0.85
9973,2020201136,202301,64,0.85
9974,2020201165,202301,114,0.85
9975,2020550024,202301,24,0.85
9976,2020121729,202301,0,0.85
9977,2020550027,202301,44,0.85
9978,2020051965,202301,1,0.85
9979,2020171565,202301,8,0.85
9980,2020141948,202301,0,0.85
9981,2020151215,202301,7,0.85
9982,2020051967,202301,0,0.85
9983,2020210325,202301,55,0.85
9984,2020310310,202301,85,0.85
9985,2020210160,202301,10,0.85
9986,2020470223,202301,8,0.85
9987,2020450130,202301,11,0.85
9988,2020200995,202301,16,0.85
9989,2020201138,202301,0,0.85
9990,2020310410,202301,2,0.85
9991,2020280398,202301,32,0.85
9992,2020470224,202301,29,0.85
9993,2020370185,202301,10,0.85
9994,2020550237,202301,26,0.85
9995,2020060545,202301,20,0.85
9996,2020450250,202301,90,0.85
9997,3030340113,202301,1,0.85
9998,2020151209,202301,24,0.85
9999,5050041729,202301,188,0.85
10000,2020011625,202301,0,0.85
10001,2020200763,202301,46,0.85
10002,2020210180,202301,89,0.85
10003,2020370255,202301,215,0.85
10004,2020370230,202301,5,0.85
10005,2020370245,202301,127,0.85
10006,2020550036,202301,13,0.85
10007,2020200110,202301,44,0.85
10008,2020200460,202301,0,0.85
10009,2020200487,202301,71,0.85
10010,2020550211,202301,10,0.85
10011,2020180702,202301,60,0.85
10012,2020151204,202301,5,0.85
10013,5050060285,202301,0,0.85
10014,2020550078,202301,46,0.85
10015,5050040006,202301,27,0.85
10016,5050060290,202301,0,0.85
10017,2020720623,202301,78,0.85
10018,2020200156,202301,0,0.85
10019,2020550070,202301,76,0.85
10020,2020550068,202301,11,0.85
10021,2020520021,202301,30,0.85
10022,2020280110,202301,214,0.85
10023,2020280400,202301,0,0.85
10024,2020280340,202301,107,0.85
10025,2020210354,202301,10,0.85
10026,2020280285,202301,68,0.85
10027,2020280405,202301,1,0.85
10028,2020280120,202301,58,0.85
10029,2020280115,202301,162,0.85
10030,2020032010,202301,93,0.85
10031,2020151176,202301,4,0.85
10032,2020161565,202301,37,0.85
10033,2020550180,202301,29,0.85
10034,2020200115,202301,36,0.85
10035,2020200140,202301,18,0.85
10036,2020210330,202301,14,0.85
10037,2020161518,202301,9,0.85
10038,2020200130,202301,19,0.85
10039,2020550183,202301,3,0.85
10040,2020111151,202301,31,0.85
10041,2020310270,202301,19,0.85
10042,2020200798,202301,20,0.85
10043,2020161544,202301,34,0.85
10044,2020550057,202301,20,0.85
10045,2020171542,202301,0,0.85
10046,2020091595,202301,20,0.85
10047,2020091592,202301,0,0.85
10048,2020270466,202301,149,0.85
10049,2020470155,202301,6,0.85
10050,2020370305,202301,47,0.85
10051,2020191093,202301,31,0.85
10052,2020370265,202301,62,0.85
10053,2020450270,202301,43,0.85
10054,2020370300,202301,53,0.85
10055,2020310571,202301,37,0.85
10056,2020161530,202301,8,0.85
10057,2020180709,202301,26,0.85
10058,2020340711,202301,0,0.85
10059,2020021680,202301,0,0.85
10060,2020161550,202301,10,0.85
10061,2020062086,202301,61,0.85
10062,2020550071,202301,89,0.85
10063,2020550202,202301,3,0.85
10064,2020111152,202301,18,0.85
10065,2020550020,202301,20,0.85
10066,3030340202,202301,11,0.85
10067,2020550197,202301,4,0.85
10068,2020210347,202301,115,0.85
10069,2020161519,202301,162,0.85
10070,2020200398,202301,73,0.85
10071,5050030801,202301,43,0.85
10072,2020720631,202301,612,0.85
10073,2020470175,202301,87,0.85
10074,2020280250,202301,17,0.85
10075,2020470220,202301,13,0.85
10076,2020470150,202301,22,0.85
10077,5050012217,202301,20,0.85
10078,2020470140,202301,61,0.85
10079,2020470125,202301,23,0.85
10080,2020470190,202301,19,0.85
10081,2020191091,202301,45,0.85
10082,2020280390,202301,13,0.85
10083,2020470221,202301,49,0.85
10084,2020290182,202301,16,0.85
10085,2020470210,202301,5,0.85
10086,2020470170,202301,6,0.85
10087,2020450245,202301,63,0.85
10088,2020280370,202301,26,0.85
10089,2020470145,202301,28,0.85
10090,2020470205,202301,3,0.85
10091,2020280105,202301,30,0.85
10092,2020200219,202301,45,0.85
10093,2020450180,202301,44,0.85
10094,5050012209,202301,103,0.85
10095,2020550190,202301,42,0.85
10096,2020550241,202301,8,0.85
10097,2020550031,202301,27,0.85
10098,2020480387,202301,0,0.85
10099,2020081380,202301,129,0.85
10100,2020550216,202301,9,0.85
10101,2020370110,202301,51,0.85
10102,2020370120,202301,65,0.85
10103,2020310320,202301,1,0.85
10104,2020032015,202301,58,0.85
10105,2020032014,202301,461,0.85
10106,2020032016,202301,116,0.85
10107,2020041669,202301,59,0.85
10108,2020041668,202301,116,0.85
10109,2020062094,202301,225,0.85
10110,2020071507,202301,35,0.85
10111,2020081399,202301,99,0.85
10112,2020121730,202301,0,0.85
10113,2020161570,202301,15,0.85
10114,2020340720,202301,23,0.85
10115,2020390342,202301,12,0.85
10116,2020460647,202301,2,0.85
10117,2020480389,202301,27,0.85
10118,2020550256,202301,0,0.85
10119,2020550254,202301,8,0.85
10120,2020550262,202301,47,0.85
10121,2020550253,202301,21,0.85
10122,2020550257,202301,34,0.85
10123,2020550255,202301,6,0.85
10124,2020550259,202301,14,0.85
10125,2020550260,202301,30,0.85
10126,2020550252,202301,1,0.85
10127,2020550258,202301,2,0.85
10128,2020550261,202301,0,0.85
10129,2020720640,202301,1160,0.85
10130,3030340211,202301,10,0.85
10131,3030340210,202301,135,0.85
10132,5050012234,202301,254,0.85
10133,5050031446,202301,73,0.85
10134,5050041741,202301,8,0.85
10135,5050010250,202301,70,0.85
10136,3030120325,202301,26,0.85
10137,3030060505,202301,109,0.85
10138,3030060633,202301,38,0.85
10139,5050031360,202301,7,0.85
10140,5050010234,202301,39,0.85
10141,3030060631,202301,60,0.85
10142,5050010615,202301,25,0.85
10143,5050010795,202301,70,0.85
10144,5050010200,202301,70,0.85
10145,5050010210,202301,1,0.85
10146,5050010320,202301,94,0.85
10147,5050010415,202301,743,0.85
10148,3030050265,202301,38,0.85
10149,5050010350,202301,82,0.85
10150,3030060535,202301,66,0.85
10151,5050010195,202301,30,0.85
10152,5050010189,202301,0,0.85
10153,3030060675,202301,33,0.85
10154,5050010211,202301,50,0.85
10155,5050010955,202301,21,0.85
10156,5050010232,202301,53,0.85
10157,2020200218,202301,15,0.85
10158,3030060573,202301,314,0.85
10159,5050040710,202301,44,0.85
10160,3030120471,202301,10,0.85
10161,5050010183,202301,0,0.85
10162,5050010182,202301,0,0.85
10163,3030060567,202301,8,0.85
10164,5050010335,202301,13,0.85
10165,3030060817,202301,39,0.85
10166,5050011265,202301,22,0.85
10167,5050031413,202301,30,0.85
10168,3030120305,202301,17,0.85
10169,3030120155,202301,5,0.85
10170,5050010470,202301,74,0.85
10171,5050010176,202301,41,0.85
10172,5050011175,202301,9,0.85
10173,3030060525,202301,119,0.85
10174,5050010425,202301,55,0.85
10175,5050012192,202301,31,0.85
10176,5050012198,202301,44,0.85
10177,5050010245,202301,17,0.85
10178,3030120468,202301,13,0.85
10179,3030120469,202301,21,0.85
10180,5050010505,202301,195,0.85
10181,5050012193,202301,20,0.85
10182,5050010375,202301,241,0.85
10183,5050010485,202301,0,0.85
10184,5050010135,202301,0,0.85
10185,5050010235,202301,8,0.85
10186,5050010376,202301,0,0.85
10187,3030120465,202301,15,0.85
10188,3030730240,202301,158,0.85
10189,3030060502,202301,49,0.85
10190,3030120473,202301,131,0.85
10191,5050010445,202301,80,0.85
10192,5050010203,202301,76,0.85
10193,5050012197,202301,77,0.85
10194,5050010204,202301,22,0.85
10195,5050010225,202301,22,0.85
10196,5050010295,202301,16,0.85
10197,3030060575,202301,6,0.85
10198,5050010345,202301,184,0.85
10199,5050010202,202301,87,0.85
10200,5050010170,202301,1150,0.85
10201,5050010365,202301,91,0.85
10202,5050010230,202301,152,0.85
10203,3030120472,202301,16,0.85
10204,5050010805,202301,69,0.85
10205,5050010475,202301,30,0.85
10206,5050010545,202301,123,0.85
10207,5050010150,202301,465,0.85
10208,5050012203,202301,50,0.85
10209,5050010180,202301,55,0.85
10210,5050011095,202301,12,0.85
10211,5050010275,202301,53,0.85
10212,5050010160,202301,192,0.85
10213,5050010172,202301,0,0.85
10214,3030120479,202301,95,0.85
10215,3030830173,202301,132,0.85
10216,3030060530,202301,80,0.85
10217,5050010370,202301,80,0.85
10218,5050010387,202301,164,0.85
10219,5050010190,202301,166,0.85
10220,5050011055,202301,9,0.85
10221,5050010305,202301,0,0.85
10222,2020021684,202301,8,0.85
10223,2020051970,202301,27,0.85
10224,2020081400,202301,16,0.85
10225,2020091607,202301,40,0.85
10226,2020121731,202301,6,0.85
10227,2020141951,202301,2,0.85
10228,2020161571,202301,13,0.85
10229,2020171580,202301,19,0.85
10230,2020201169,202301,0,0.85
10231,2020280409,202301,36,0.85
10232,2020480390,202301,45,0.85
10233,2020550384,202301,28,0.85
10234,2020550269,202301,46,0.85
10235,2020550272,202301,20,0.85
10236,2020550282,202301,36,0.85
10237,2020550288,202301,29,0.85
10238,2020550291,202301,43,0.85
10239,2020550297,202301,99,0.85
10240,2020550305,202301,28,0.85
10241,2020550329,202301,31,0.85
10242,2020550337,202301,63,0.85
10243,2020550340,202301,11,0.85
10244,2020550358,202301,42,0.85
10245,2020550363,202301,57,0.85
10246,2020550364,202301,39,0.85
10247,2020550371,202301,0,0.85
10248,2020550268,202301,0,0.85
10249,2020550293,202301,0,0.85
10250,2020550320,202301,22,0.85
10251,2020550381,202301,0,0.85
10252,2020550278,202301,25,0.85
10253,2020550279,202301,18,0.85
10254,2020550289,202301,51,0.85
10255,2020550290,202301,37,0.85
10256,2020550306,202301,58,0.85
10257,2020550383,202301,61,0.85
10258,2020550328,202301,21,0.85
10259,2020550330,202301,83,0.85
10260,2020550339,202301,66,0.85
10261,2020550348,202301,15,0.85
10262,2020550365,202301,38,0.85
10263,2020550373,202301,22,0.85
10264,2020550374,202301,2,0.85
10265,2020550265,202301,181,0.85
10266,2020550338,202301,30,0.85
10267,2020550352,202301,32,0.85
10268,2020550286,202301,22,0.85
10269,2020550304,202301,0,0.85
10270,2020550362,202301,2,0.85
10271,2020550378,202301,8,0.85
10272,2020550303,202301,4,0.85
10273,2020550316,202301,38,0.85
10274,2020550327,202301,2,0.85
10275,2020550357,202301,30,0.85
10276,2020550361,202301,0,0.85
10277,2020550276,202301,47,0.85
10278,2020550295,202301,13,0.85
10279,2020550382,202301,15,0.85
10280,2020550298,202301,70,0.85
10281,2020550299,202301,105,0.85
10282,2020550302,202301,63,0.85
10283,2020550313,202301,25,0.85
10284,2020550368,202301,43,0.85
10285,2020550370,202301,17,0.85
10286,2020550380,202301,35,0.85
10287,2020550389,202301,57,0.85
10288,2020550379,202301,25,0.85
10289,2020550388,202301,7,0.85
10290,2020550266,202301,12,0.85
10291,2020550301,202301,39,0.85
10292,2020550315,202301,31,0.85
10293,2020550270,202301,26,0.85
10294,2020550307,202301,11,0.85
10295,2020550325,202301,0,0.85
10296,2020550333,202301,44,0.85
10297,2020550264,202301,25,0.85
10298,2020550296,202301,35,0.85
10299,2020550300,202301,19,0.85
10300,2020550309,202301,3,0.85
10301,2020550312,202301,14,0.85
10302,2020550326,202301,21,0.85
10303,2020550345,202301,15,0.85
10304,2020550356,202301,26,0.85
10305,2020550387,202301,90,0.85
10306,2020550292,202301,42,0.85
10307,2020550314,202301,20,0.85
10308,2020550336,202301,2,0.85
10309,2020550360,202301,22,0.85
10310,2020550369,202301,32,0.85
10311,2020550377,202301,11,0.85
10312,2020550274,202301,0,0.85
10313,2020550284,202301,40,0.85
10314,2020550308,202301,19,0.85
10315,2020550311,202301,16,0.85
10316,2020550335,202301,22,0.85
10317,2020550346,202301,17,0.85
10318,2020550367,202301,32,0.85
10319,2020550271,202301,15,0.85
10320,2020550277,202301,22,0.85
10321,2020550280,202301,18,0.85
10322,2020550287,202301,50,0.85
10323,2020550318,202301,33,0.85
10324,2020550334,202301,28,0.85
10325,2020550343,202301,30,0.85
10326,2020550355,202301,28,0.85
10327,2020550267,202301,30,0.85
10328,2020550273,202301,22,0.85
10329,2020550281,202301,154,0.85
10330,2020550283,202301,44,0.85
10331,2020550310,202301,4,0.85
10332,2020550319,202301,59,0.85
10333,2020550323,202301,10,0.85
10334,2020550324,202301,0,0.85
10335,2020550331,202301,26,0.85
10336,2020550344,202301,0,0.85
10337,2020550353,202301,0,0.85
10338,2020550390,202301,31,0.85
10339,2020550385,202301,15,0.85
10340,2020550285,202301,8,0.85
10341,2020550294,202301,34,0.85
10342,2020550321,202301,14,0.85
10343,2020550322,202301,26,0.85
10344,2020550342,202301,18,0.85
10345,2020550351,202301,18,0.85
10346,2020550366,202301,33,0.85
10347,2020550375,202301,34,0.85
10348,2020550386,202301,0,0.85
10349,2020550263,202301,27,0.85
10350,2020550275,202301,32,0.85
10351,2020550317,202301,40,0.85
10352,2020550332,202301,0,0.85
10353,2020550341,202301,81,0.85
10354,2020550354,202301,2,0.85
10355,2020550376,202301,1,0.85
10356,3030340212,202301,158,0.85
10357,5050031447,202301,93,0.85
10358,5050041743,202301,14,0.85
10359,5050041742,202301,11,0.85
10360,2020091597,202301,15,0.85
10361,2020012356,202301,84,0.85
10362,2020021686,202301,43,0.85
10363,2020032017,202301,64,0.85
10364,2020062095,202301,188,0.85
10365,2020091608,202301,11,0.85
10366,2020151222,202301,62,0.85
10367,2020171579,202301,0,0.85
10368,2020180710,202301,53,0.85
10369,2020191108,202301,0,0.85
10370,2020191106,202301,7,0.85
10371,2020191107,202301,0,0.85
10372,2020210362,202301,17,0.85
10373,2020550372,202301,37,0.85
10374,2020550400,202301,38,0.85
10375,2020550395,202301,0,0.85
10376,2020550396,202301,0,0.85
10377,2020550401,202301,5,0.85
10378,2020550408,202301,122,0.85
10379,2020550394,202301,16,0.85
10380,2020550393,202301,19,0.85
10381,2020550402,202301,16,0.85
10382,2020550398,202301,9,0.85
10383,2020550407,202301,2,0.85
10384,2020550391,202301,16,0.85
10385,2020550392,202301,0,0.85
10386,2020550409,202301,3,0.85
10387,2020550399,202301,20,0.85
10388,2020550397,202301,7,0.85
10389,2020900797,202301,0,0.85
10390,5050012236,202301,44,0.85
10391,5050031448,202301,47,0.85
10392,5050041744,202301,11,0.85
10393,2020210220,202301,59,0.85
10394,2020141930,202301,0,0.85
10395,2020171540,202301,26,0.85
10396,2020062096,202301,766,0.85
10397,2020081402,202301,94,0.85
10398,2020151224,202301,0,0.85
10399,2020151223,202301,18,0.85
10400,2020161572,202301,30,0.85
10401,2020171581,202301,0,0.85
10402,2020171582,202301,10,0.85
10403,2020180711,202301,20,0.85
10404,2020201170,202301,41,0.85
10405,2020290187,202301,22,0.85
10406,2020340723,202301,44,0.85
10407,2020340721,202301,0,0.85
10408,2020460649,202301,14,0.85
10409,2020460650,202301,27,0.85
10410,2020460648,202301,141,0.85
10411,2020550406,202301,32,0.85
10412,2020550413,202301,9,0.85
10413,2020550425,202301,10,0.85
10414,2020550429,202301,75,0.85
10415,2020550434,202301,32,0.85
10416,2020550445,202301,5,0.85
10417,2020550459,202301,61,0.85
10418,2020550461,202301,0,0.85
10419,2020550468,202301,7,0.85
10420,2020550410,202301,0,0.85
10421,2020550424,202301,43,0.85
10422,2020550444,202301,15,0.85
10423,2020550455,202301,2,0.85
10424,2020550472,202301,4,0.85
10425,2020550435,202301,31,0.85
10426,2020550449,202301,0,0.85
10427,2020550457,202301,6,0.85
10428,2020550427,202301,0,0.85
10429,2020550439,202301,23,0.85
10430,2020550447,202301,68,0.85
10431,2020550466,202301,23,0.85
10432,2020550471,202301,13,0.85
10433,2020550416,202301,0,0.85
10434,2020550454,202301,13,0.85
10435,2020550462,202301,19,0.85
10436,2020550477,202301,8,0.85
10437,2020550411,202301,23,0.85
10438,2020550418,202301,0,0.85
10439,2020550423,202301,43,0.85
10440,2020550430,202301,5,0.85
10441,2020550443,202301,47,0.85
10442,2020550469,202301,0,0.85
10443,2020550474,202301,29,0.85
10444,2020550433,202301,5,0.85
10445,2020550467,202301,0,0.85
10446,2020550475,202301,13,0.85
10447,2020550404,202301,25,0.85
10448,2020550417,202301,0,0.85
10449,2020550426,202301,7,0.85
10450,2020550431,202301,14,0.85
10451,2020550456,202301,106,0.85
10452,2020550473,202301,130,0.85
10453,2020550405,202301,25,0.85
10454,2020550438,202301,23,0.85
10455,2020550446,202301,62,0.85
10456,2020550420,202301,0,0.85
10457,2020550440,202301,18,0.85
10458,2020550453,202301,67,0.85
10459,2020550465,202301,20,0.85
10460,2020550412,202301,20,0.85
10461,2020550436,202301,45,0.85
10462,2020550450,202301,7,0.85
10463,2020550464,202301,6,0.85
10464,2020550419,202301,0,0.85
10465,2020550421,202301,35,0.85
10466,2020550428,202301,26,0.85
10467,2020550441,202301,30,0.85
10468,2020550448,202301,2,0.85
10469,2020550470,202301,30,0.85
10470,2020550415,202301,21,0.85
10471,2020550432,202301,89,0.85
10472,2020550451,202301,23,0.85
10473,2020550458,202301,90,0.85
10474,2020550463,202301,19,0.85
10475,2020550422,202301,22,0.85
10476,2020550452,202301,30,0.85
10477,2020550476,202301,0,0.85
10478,2020550414,202301,66,0.85
10479,2020550437,202301,29,0.85
10480,2020550442,202301,0,0.85
10481,2020550460,202301,135,0.85
10482,5050012237,202301,66,0.85
10483,5050041745,202301,4,0.85
10484,5050041746,202301,73,0.85
10485,5050040959,202301,136,0.85
10486,2020012358,202301,53,0.85
10487,2020032020,202301,145,0.85
10488,2020032018,202301,156,0.85
10489,2020032019,202301,1771,0.85
10490,2020041671,202301,28,0.85
10491,2020041670,202301,175,0.85
10492,2020051971,202301,143,0.85
10493,2020051972,202301,64,0.85
10494,2020062097,202301,0,0.85
10495,2020091610,202301,0,0.85
10496,2020091609,202301,58,0.85
10497,2020091611,202301,0,0.85
10498,2020101091,202301,92,0.85
10499,2020121733,202301,16,0.85
10500,2020141953,202301,32,0.85
10501,2020141952,202301,24,0.85
10502,2020171583,202301,8,0.85
10503,2020171584,202301,112,0.85
10504,2020171585,202301,21,0.85
10505,2020340724,202301,50,0.85
10506,2020340722,202301,5,0.85
10507,2020410690,202301,27,0.85
10508,2020480392,202301,1,0.85
10509,2020550482,202301,9,0.85
10510,2020550481,202301,21,0.85
10511,2020550479,202301,7,0.85
10512,2020550485,202301,22,0.85
10513,2020550484,202301,13,0.85
10514,2020550483,202301,60,0.85
10515,2020550480,202301,33,0.85
10516,2020550486,202301,15,0.85
10517,5050012238,202301,81,0.85
10518,5050031449,202301,146,0.85
10519,5050031450,202301,6,0.85
10520,5050041747,202301,150,0.85
10521,5050041748,202301,74,0.85
10522,5050070165,202301,0,0.85
10523,2020200196,202301,31,0.85
10524,2020071508,202301,811,0.85
10525,2020081403,202301,34,0.85
10526,2020081404,202301,111,0.85
10527,2020081405,202301,6,0.85
10528,2020141956,202301,56,0.85
10529,2020141955,202301,57,0.85
10530,2020141954,202301,34,0.85
10531,2020161575,202301,34,0.85
10532,2020161573,202301,10,0.85
10533,2020171587,202301,21,0.85
10534,2020171586,202301,92,0.85
10535,2020180712,202301,42,0.85
10536,2020210363,202301,15,0.85
10537,2020250368,202301,3,0.85
10538,2020310572,202301,7,0.85
10539,2020320146,202301,43,0.85
10540,2020400571,202301,84,0.85
10541,2020400570,202301,25,0.85
10542,2020410691,202301,0,0.85
10543,2020450433,202301,0,0.85
10544,2020480391,202301,254,0.85
10545,2020550490,202301,48,0.85
10546,2020550488,202301,2,0.85
10547,2020550493,202301,94,0.85
10548,2020550504,202301,14,0.85
10549,2020550503,202301,25,0.85
10550,2020550496,202301,45,0.85
10551,2020550506,202301,12,0.85
10552,2020550487,202301,50,0.85
10553,2020550500,202301,27,0.85
10554,2020550502,202301,34,0.85
10555,2020550489,202301,5,0.85
10556,2020550491,202301,0,0.85
10557,2020550498,202301,0,0.85
10558,2020550499,202301,22,0.85
10559,2020550505,202301,0,0.85
10560,2020550497,202301,24,0.85
10561,2020550507,202301,33,0.85
10562,2020550492,202301,44,0.85
10563,2020550495,202301,28,0.85
10564,2020550494,202301,5,0.85
10565,2020550501,202301,42,0.85
10566,2020720644,202301,1800,0.85
10567,3030340213,202301,30,0.85
10568,5050012239,202301,94,0.85
10569,5050012240,202301,60,0.85
10570,5050031451,202301,5,0.85
10571,2020012359,202301,53,0.85
10572,2020012360,202301,704,0.85
10573,2020051973,202301,21,0.85
10574,2020062098,202301,203,0.85
10575,2020121734,202301,29,0.85
10576,2020141957,202301,10,0.85
10577,2020141958,202301,188,0.85
10578,2020151226,202301,9,0.85
10579,2020151225,202301,8,0.85
10580,2020161574,202301,25,0.85
10581,2020180713,202301,43,0.85
10582,2020280410,202301,31,0.85
10583,2020550509,202301,37,0.85
10584,2020550535,202301,12,0.85
10585,2020550513,202301,72,0.85
10586,2020550525,202301,13,0.85
10587,2020550527,202301,25,0.85
10588,2020550511,202301,0,0.85
10589,2020550519,202301,13,0.85
10590,2020550521,202301,42,0.85
10591,2020550514,202301,13,0.85
10592,2020550531,202301,103,0.85
10593,2020550510,202301,26,0.85
10594,2020550512,202301,23,0.85
10595,2020550533,202301,8,0.85
10596,2020550534,202301,30,0.85
10597,2020550508,202301,18,0.85
10598,2020550529,202301,44,0.85
10599,2020550530,202301,57,0.85
10600,2020550532,202301,33,0.85
10601,2020550516,202301,0,0.85
10602,2020550523,202301,0,0.85
10603,2020550524,202301,56,0.85
10604,2020550536,202301,20,0.85
10605,2020550517,202301,42,0.85
10606,2020550520,202301,134,0.85
10607,2020550522,202301,51,0.85
10608,2020550526,202301,40,0.85
10609,2020550515,202301,24,0.85
10610,2020550518,202301,30,0.85
10611,2020560015,202301,124,0.85
10612,2020560018,202301,10,0.85
10613,2020560043,202301,1,0.85
10614,2020560097,202301,13,0.85
10615,2020560012,202301,36,0.85
10616,2020560001,202301,253,0.85
10617,2020560004,202301,24,0.85
10618,2020560017,202301,34,0.85
10619,2020560023,202301,1,0.85
10620,2020560053,202301,3,0.85
10621,2020560100,202301,0,0.85
10622,2020560026,202301,31,0.85
10623,2020560033,202301,7,0.85
10624,2020560056,202301,31,0.85
10625,2020560060,202301,67,0.85
10626,2020560061,202301,70,0.85
10627,2020560064,202301,101,0.85
10628,2020560079,202301,57,0.85
10629,2020560089,202301,42,0.85
10630,2020560095,202301,10,0.85
10631,2020560098,202301,21,0.85
10632,2020560116,202301,41,0.85
10633,2020560007,202301,3,0.85
10634,2020560046,202301,1,0.85
10635,2020560071,202301,67,0.85
10636,2020560081,202301,23,0.85
10637,2020560084,202301,18,0.85
10638,2020560119,202301,38,0.85
10639,2020560013,202301,0,0.85
